UIUX,CLUB,BL,TARGET PRODUCT,TEST TYPE,COMPONENT,VARIABLE,JIRA URL,TARGET URL,TITLE,WINNER,STATUS,START DATE,TODAY'S DATE,PROJECTED END DATE,PROJECTED # OF DAYS,PROJECTED SAMPLE SIZE PER OFFER,PROJECTED LIFT,CURRENT FLIGHT (DAYS),ACTUAL END DATE,RETEST,TOTAL FLIGHT (DAYS),PRODUCTION LIVE DATE,AVG LIFT (%),PRIMARY GOAL,DESCRIPTION,LEARNINGS,BL REQUEST (Y/A:B:C)
JR,OAC,mxx,Membership Hero,,Hero,copy - cta,https://aaanortheast.atlassian.net/browse/MUL-867,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_mxxhome_herotitlecopy1018av,oac_mxx_mxxhome_hero_titlecopy_1018_av,B,COMPLETED,"Wed, 10/24/18","Tue, 09/10",,,,,,"Fri, 11/2",FALSE,9,12/18/2018,44.16%,Increase traffic to Join Funnel,CHanged CTA to Become a Member,"I noticed that there was allot of the ""Join"" on the page and it seemed to sink into the background of my awarness because the page was oversaturated with ""Join""",
JR,OAC,mxx,Join,,Funnel,redirect,,,oac_mxx_semjoinprcing_link_funnel_1018_av,,DRAFT,"Fri, 10/26/18","Tue, 09/10","Sun, 12/16",51,"5,665",30%,,,FALSE,,,,,,,
RB,NE,ixx,Auto Insurance,,Form,other,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_autoinsuranceheaderfooter0118av,ixx_maauto_completion_percentage_1117,C,COMPLETED,"Fri, 10/26/18","Tue, 09/10",,,,,,"Fri, 01/19",FALSE,,,,Increase MA Auto Insurance Quote conversions.,Added Progress Bar to help increase MA Auto Insurance Quote conversions.,,
JR,OAC,mxx,Renew,Conversion,CTA Banner,other,https://aaanortheast.atlassian.net/browse/MUL-847,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_oacloginrenewlinkredesign1018av,oac_mxx_oacloginrenew_link_redesign_1018_av,B,COMPLETED,"Fri, 10/26/18","Tue, 09/10",,,,,,"Wed, 11/28",FALSE,33,12/18/2018,,Increase Remnews,Added a CTA Create a Login,"Helped Renew Starts and Completes howerver it seemed to decrease Register Starts, not sure why.",
PM,NE,mxx,Road Side Assistance,,CTA Banner,copy - cta,,axx_roadsidepopup_1018_mbl,axx_roadsidepopup_1018_mbl,B,COMPLETED,"Mon, 10/29/18","Tue, 09/10",,,,,,"Mon, 11/26",FALSE,28,,34.27%,Get mobile device users to roadside easier,Added Fixed CTA at the bottom of the Mobile site (only) to provide easy access for members looking for roadside assistance. (99.93% Confidence),,
RB,NE,ixx,Insurance Products,Engagement,Serv Cat,other,https://aaanortheast.atlassian.net/browse/AT-376,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_ixxhome_servcatrearrange1018av,ixx_ixxhome_servcat_rearrange_1018_av,NONE,COMPLETED,"Tue, 10/30/18","Tue, 09/10",,,,,,"Thu, 12/6",FALSE,37,,,Increase clicks to the Auto Insurance landing page.,"Rearrange service categories cards, moving Auto Insurance to the first card slot.","Made permanent change in AEM, moved Auto Insurance to first slot.",
RB,NE,ixx,Insurance Products,Engagement,Nav,copy - title,https://aaanortheast.atlassian.net/browse/AT-372,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_ixx_auto_nav_linkcopy1018av,ne_ixx_auto_nav_linkcopy_1018_av,A,COMPLETED,"Tue, 10/30/18","Tue, 09/10",,,,,,"Wed, 11/21",FALSE,22,,,Increase clicks to the Auto Insurance landing page.,Changed Auto copy to Car in the Insurance top nav.,"Audience prefers ""Auto"" verbiage instead of ""Car"".",
RB,NE,dsx,NY Driving School,Engagement,Icon Row,styling,https://aaanortheast.atlassian.net/browse/AT-373,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_dsx_dsxnyhomeiconredesign1018av,ne_dsx_dsxnyhome_icon_redesign_1018_av,NONE,COMPLETED,"Tue, 10/30/18","Tue, 09/10",,,,,,"Mon, 12/24",FALSE,55,,,Increase clicks to the Behind-the-Wheel and Pre-Licensing Course landing page,Changed Icon Row CTA links to CTA buttons.,,
RB,NE,dsx,NY Driving School,Engagement,1 Column,copy - paragraph,https://aaanortheast.atlassian.net/browse/AT-375,https://aaanortheast.atlassian.net/browse/AT-375,ne_dsx_dsxnybtw_cta_titlecopy_1018_av,A,COMPLETED,"Tue, 10/30/18","Tue, 09/10",,,,,,"Mon, 12/24",FALSE,55,,,Increase clicks to the NY Garden City Behind the Wheel Registration page.,Added title copy and changed heading color to black.,,
JR,OAC,Other,News and safety,Conversion,Nav,other,https://aaanortheast.atlassian.net/browse/MUL-878,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_other_oachomenavrearrange1018av,oac_other_oachome_nav_rearrange_1018_av,B,COMPLETED,"Wed, 10/31/18","Tue, 09/10",,,,,,"Thu, 12/6",FALSE,36,,,"Clicks to Membership, Travel, Insurance, Discounts, Automotive, Loans & Banking",Removed News & Safety from nav added it under Membership > Benefits DSKTP ,"There was very little interaction with the News & Safety portion of the Main Navigation so we think it will be best to remove a unused portion of the navigation,.",
MG,NE,txx,"Auto Products (ixx, car buying, loans)",Engagement,5050,styling,https://aaanortheast.atlassian.net/browse/MUL-736,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne-fxx-axx-ixx-axxhome-5050-redesign-0918-av,ne-fxx-axx-ixx-axxhome-5050-redesign-0918-av,NONE,COMPLETED,"Thu, 11/1/18","Tue, 09/10",,,,,,"Wed, 11/28",FALSE,27,,n/a,Engagement. Increase clicks to 5050.,5050 v. dynamic 5050,,
JR,NE,fxx,Hero Widget,Conversion,Hero,styling,https://aaanortheast.atlassian.net/browse/MUL-870,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_fxxhome_heroredesign1018av,ne_fxx_fxxhome_hero_redesign_1018_av,NONE,COMPLETED,"Fri, 11/2/18","Tue, 09/10",,,,,,"Wed, 11/28",FALSE,26,,,More traffic to insurance funnels,Updated icons on LP,"The updated icons did help but they were not quite effective enough. We are going to make them more ""clickable in the next test",
PM,NE,mxx,Automatic Renewals,Conversion,Funnel,other,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html?disableExpiredRedirect=true#activitydetails/A-B/ne_mxx_renew_ardefault1118av,ne_mxx_renew_ardefault_1118_av,B,COMPLETED,"Fri, 11/2/18","Tue, 09/10",,,,,,"Thu, 12/6",FALSE,34,,,,,,
MG,NE,txx,CCX Products,,Hero,styling,https://aaanortheast.atlassian.net/browse/MUL-831,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac-ccx-ccxhome-hero-redesign-1018-av,oac-ccx-ccxhome-hero-redesign-1018-av,B,COMPLETED,"Mon, 11/5/18","Tue, 09/10",,,,,,"Mon, 11/19",FALSE,14,12/18/2018,-50.58%,Increase engagement with CTAs in hero without negatively impacting engagement with promo box below. Test environment similar to HP.,Use 400 hero to bring the offer row into the viewport,"The Offer Row was interacted with more but it did effect ""Schedule Service"" negatively. Need to look at analytics to see how bad",
PM,NE,mxx,Membership Upgrade,,Funnel,copy - cta,,mxx_joinfunnel_plusupsell_1118_basic,mxx_joinfunnel_plusupsell_1118_basic,NONE,COMPLETED,"Tue, 11/6/18","Tue, 09/10",,,,,,"Thu, 11/8",FALSE,1.5,,-18.00%,Get More Plus Memberships by providing up-sell opportunity for Basic Members and Plus Members.,Added CTA on Payment page allowing for upgrade option prior to final purchase.,97% Confidence - Was affecting the conversions negatively,
RB,NE,ixx,Auto Insurance,Engagement,Widget,copy - cta,https://aaanortheast.atlassian.net/browse/AT-378,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html,ixx_autoixx_widget_linkcopy_1118_av,A,COMPLETED,"Tue, 11/6/18","Tue, 09/10",,,,,,"Thu, 11/29",FALSE,23,,,Increase engagement and conversions for auto insurance applications.,Replaced 'Agency Locations' CTA link with Tips copy CTA popover.,Launch version 2 of this test. Get a Quote received less clicks in Exp.B,
RB,NE,ixx,Auto Insurance,Conversion,Form,styling,https://aaanortheast.atlassian.net/browse/AT-377,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_ezlynx_restyle1018mblv3,ixx_ezlynx_restyle_1018_mbl_v3,A,COMPLETED,"Tue, 11/6/18","Tue, 09/10",,,,,,"Thu, 12/27",FALSE,51,,,Increase conversions on mobile devices (version 3).,Restyle EZLynx NY application to match brand standards.,Audience did not like the restyled mobile application.,
JR,NE,fxx,Auto Loans,Conversion,Funnel,redirect,,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html?disableExpiredRedirect=true#activitydetails/A-B/ne_fxx_autoloansdisclmrfunnel1107av,ne_fxx_autoloans_disclmr_funnel_1107_av,B,COMPLETED,"Wed, 11/7/18","Tue, 09/10","Fri, 12/14",37,"3,260",10%,,"Thu, 12/27",FALSE,50,,,Increase conversion rate from Step 1 to Step 2. Also tracking and potentially increasing the funnel conversion rate.,,Moving the disclaimer improved conversion from 1st to 2nd step of the funnel. The completions also trended positve although it would require a significant amount of time to detect a lift at such a small amount. Implemented because the 1-2 step CR increased w/ confience.,
JR,NE,fxx,Mortages,Conversion,Hero,image,https://aaanortheast.atlassian.net/browse/MUL-903,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_mortgage_heroimage43422av,ne_fxx_mortgage_hero_image_43422_av,NONE,COMPLETED,"Wed, 11/7/18","Tue, 09/10",,,,,,"Wed, 11/28",FALSE,21,12/18/2018,,Get users into the rest of the site,Update HERO Image,Updated image with 0 impact. Implementing anyway so we can have a cleaner page to continue testing,
MG,NE,txx,Car Rentals,Conversion,Widget,redirect,https://aaanortheast.atlassian.net/browse/TRAVEL-598,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_txxhome_widgetcarrentalsredirect-1118av,ne_txx_txxhome_widget_carrentals_redirect_1118_av,B,COMPLETED,"Thu, 11/8/18","Tue, 09/10",,,,,,"Thu, 11/29",FALSE,21,,n/a,Increase Car Rental conversions. B: Includes Dollar & Thrifty rates.,Hertz v. Hertz Dollar Thrifty,"Though not a conclusive win, Experience B had a consistent positive trendline compared to Experience A. An assumption can be made that users preferred having access to other car rental vendors to view comparable prices, thus reducing the individual effort to research rates outside of the Priceline portal. Users may feel like they are receiving a better deal compared to the other rates populating by Dollar and Thrifty.
",
PM,NE,mxx,Join Funnel,Conversion,Funnel,styling,,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxxjoin_funnelmovebtnstop1118dsktpv2,ne_mxxjoin_funnel_move_btns_top_1118_dsktp_v3,,PAUSED,"Thu, 11/8/18","Tue, 09/10",,,,,,,FALSE,,,,Increase engagement and conversions to Join.,Moved membership join buttons up closer to pricing.,,
RB,NE,ixx,Offer Row Promo Boxes,Engagement,Offer Row,styling,https://aaanortheast.atlassian.net/browse/AT-380,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_nehome_or_titlecopy1118av,ixx_nehome_or_titlecopy_1118_av,B,COMPLETED,"Thu, 11/8/18","Tue, 09/10",,,,,,"Wed, 11/28",FALSE,20,,,Increase clicks in the offer row component,Increased font sizes in the offer row for all four promo boxes.,Audience prefers larger font size. Will run additional tests on this component.,
JR,NE,fxx,Extended Warranty,Conversion,Copy,copy - paragraph,https://aaanortheast.atlassian.net/browse/MUL-904,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_extndwrrntycopypcopy43411av,ne_fxx_extndwrrnty_copy_pcopy_43411_av,B,COMPLETED,"Mon, 11/12/18","Tue, 09/10","Thu, 12/6",24,537,150%,,"Mon, 12/3",FALSE,21,12/18/2018,,More clicks to request a Quote,Removed confusing copy,"The user was landing on the page and then clicking links in the nav to get back to the same page. This led me to believe they were not sure where they were when landing at Extended Warranty. I removed the ""Vehicle Protection Plan"" headers from the body and it seemed to give people more confidence that they were where they needed to be.",
MG,NE,txx,MVP,Conversion,Form,styling,https://aaanortheast.atlassian.net/browse/TRAVEL-600,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_mvp_form_title1018av,ne_txx_mvp_form_title_1118_av,A,COMPLETED,"Tue, 11/13/18","Tue, 09/10",,,,,,"Mon, 11/26/18",FALSE,13,,-14.36%,Increase conversion for MVP Lead Form & positively impact call back rates from counselor to lead.,No section titles v. Section Titles and moving 'call back times' to end of form.,"Experience B did not have a higher positive impact throughout the length of the test. Though both experiences have the same amount of fields, Experience B appears longer, and may have dissuaded the user from completing.
",
JR,OAC,txx,Car Rentals,Conversion,Widget,image,https://aaanortheast.atlassian.net/browse/MUL-911,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_txx_txxhome_widgetimage43422av,oac_txx_txxhome_widget_image_43422_av,NONE,COMPLETED,"Tue, 11/20/18","Tue, 09/10",,,,,,"Mon, 12/31",FALSE,41,,,Increase Car Rentals,Added 40yr Hertz logo banner,0 impact. Need a stronger message opr promotion.,
MG,NE,txx,Cruises,Engagement,Form,styling,https://aaanortheast.atlassian.net/browse/TRAVEL-607,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_cruises_formfontcolor1118av,ne_txx_cruises_form_font_color_1118_av,NONE,COMPLETED,"Mon, 11/26/18","Tue, 09/10",,,,,,"Wed, 12/19",FALSE,23,,n/a,Increase engagement with Cruise search form. Change in font color and font weight to make text easier to read for users.,Light blue font color v. Dark blue font color w/ weight,"This test was created with the mindset of ADA compliance and improving readability for users. Font color had no significant impact on engagement with form as trendline data crossed 3 times within flight.
",
MG,NE,txx,Other,Engagement,Icon Row,styling,https://aaanortheast.atlassian.net/browse/TRAVEL-605,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_txxhome_heretohelpiconredesignsansbtn1118av,ne_txx_txxhome_heretohelp_icon_redesign_sans_btn_1118_av,A,COMPLETED,"Mon, 11/26/18","Tue, 09/10",,,,,,"Mon, 12/3",FALSE,7,,-71.68%,Increase engagement with We're Here to Help section; increase exposure to content below section by minimizing digital real estate of component. V1,Icon row v. Icon row without CTA btns,"With an iterative redesign, Experience B had less engagement, though exposure to the card carousel beneath the Help section increased. It was not significant enough to continue flight as the engagement to the card carousel did not drive any conversions, and the information showcased can be found elsewhere.
",
PM,NE,mxx,UPGRADE,Conversion,Redesign,styling,https://aaanortheast.atlassian.net/browse/MDAC-940,ne_mxx_upgrade_funnel_redesign_1118_av,ne_mxx_upgrade_funnel_redesign_1118_av,,PAUSED,"Tue, 11/27/18","Tue, 09/10",,,,,,,FALSE,,,,,,,
JR,OAC,mxx,Join,Conversion,Widget,other,https://aaanortheast.atlassian.net/browse/MUL-920,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_oacjoin_widgetredesign43422av,oac_mxx_oacjoin_widget_redesign_43422_av,B,COMPLETED,"Wed, 11/28/18","Tue, 09/10",,,,,,"Thu, 01/10",FALSE,43,,,,,Limiting the user's number of steps to get to the content is good! :O,
MG,NE,txx,MVP,Engagement,5050,styling,https://aaanortheast.atlassian.net/browse/TRAVEL-624,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_txxhome_5050redesignbggradient1118av,ne_txx_txxhome_5050_redesign_bg_gradient_1118_av,NONE,COMPLETED,"Wed, 11/28/18","Tue, 09/10",,,,,,"Wed, 12/19/18",FALSE,21,,n/a,Increase engagement with 5050 without negatively impacting MVP leads. Iteration 5 - white bg v. gradient bg; desktop only.,Desktop only -- White bg v. Gradient bg,"The trendline of this test crossed seven times throughout the flight. Neither experiences had a significant impact on engagement. 
",
MG,NE,txx,"Auto Products (ixx, car buying, loans)",Engagement,5050,styling,https://aaanortheast.atlassian.net/browse/MUL-736,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne-fxx-axx-ixx-axxhome-5050-redesign-1118-av,ne-fxx-axx-ixx-axxhome-5050-redesign-1118-av,A,COMPLETED,"Wed, 11/28/18","Tue, 09/10","Mon, 12/3",,,,,"Mon, 12/3",FALSE,5,,-35.05%,Engagement. Increase clicks to 5050.,5050 v. dynamic 5050,Holding off on any more tests to dynamic 5050 until we have results from Mel from her tests in travel,
MG,NE,txx,Disney MVP,Engagement,Button,copy - cta,https://aaanortheast.atlassian.net/browse/TRAVEL-617,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_disney_ctacopy1118av,ne_txx_disney_cta_copy_1118_av,A,COMPLETED,"Thu, 11/29/18","Tue, 09/10",,,,,,"Mon, 12/3/18",FALSE,4,,-38.35%,"Increase engagement with Disney page, to drive to MVP lead funnel; and provide clarity for users. Book Now v. Learn More.",Book Now' v. 'Learn More',"Experience A had more engagement with the 'Book Now' language, and ultimately drove more users into the funnel. 'Learn More', though a soft language, did not entice users to interact - it may be due to users are ready to book than research when at that page.",
RB,NE,ixx,Insurance Products,Engagement,Widget,styling,https://aaanortheast.atlassian.net/browse/AT-383,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_nehome_widgetredesign1118av,ixx_nehome_widget_redesign_1118_dsktp,A,COMPLETED,"Thu, 11/29/18","Tue, 09/10",,,,,,"Thu, 01/10",FALSE,42,,,Increase engagement on the Insurance Savings widget on the AAANE homepage (Desktop only).,"Multiple iterations include smaller widget, background image.","Next Steps: Create new innovative, radical design to test.",
RB,NE,ixx,Auto Insurance,Engagement,Widget,styling,https://aaanortheast.atlassian.net/browse/AT-386,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_autoixx_widgetlinkcopy1118avv2,ixx_autoixx_widget_linkcopy_1118_av_v2,NONE,COMPLETED,"Thu, 11/29/18","Tue, 09/10",,,,,,"Wed, 12/5",FALSE,6,,,Increase engagement and conversions for auto insurance applications.,Replaced 'Agency Locations' CTA link with Tips copy CTA popover (version 2 - rearranged goals).,"Test was inconclsuive. Exp.B was receiving more clicks and more EZLynx completions, but less completions for MA Auto.",
JR,OAC,mxx,Gift Card,Conversion,Funnel,copy - cta,https://aaanortheast.atlassian.net/browse/MUL-950,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html?disableExpiredRedirect=true#reports/A-B/oac_mxx_gftpricingcopyfunnel118av, oac_mxx_gftpricing_copy_funnel_118_av ,NONE,COMPLETED,"Thu, 11/29/18","Tue, 09/10",,,,,,"Fri, 01/4",FALSE,36,,,,,Slashed prices should be consistently presented throughout the funnel. Pricing changed at year end so we stiopped test. This trended positivly for the duration wgich gacve us a good direction,
